COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/22/2018 14:24,819168,15.24667945,0.0008636,97.4092,329.4313,256.1174,103.9103,0,999,12506,4.84E-05,1.12E-05,0,2335772,0 FLOCK 2P 5,1 41616U 16040T   18265.60014837 +.00001124 +00000-0 +48359-4 0  9991,2 41616 097.4092 329.4313 0008636 256.1174 103.9103 15.24667945125065,2016-040T,41616,6869.919,94.446,497.717,485.851
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/22/2018 17:33,695264,15.24668481,0.000864,97.4091,329.561,255.5698,104.4581,0,999,12508,4.96E-05,1.16E-05,0,2335773,0 FLOCK 2P 5,1 41616U 16040T   18265.73140851 +.00001155 +00000-0 +49631-4 0  9999,2 41616 097.4091 329.5610 0008640 255.5698 104.4581 15.24668481125088,2016-040T,41616,6869.918,94.446,497.718,485.847
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/23/2018 10:52,321984,15.24675375,0.0008678,97.409,330.2751,252.7,107.3288,0,999,12519,8.22E-05,1.96E-05,0,2335774,0 FLOCK 2P 5,1 41616U 16040T   18266.45333706 +.00001962 +00000-0 +82244-4 0  9995,2 41616 097.4090 330.2751 0008678 252.7000 107.3288 15.24675375125197,2016-040T,41616,6869.897,94.446,497.724,485.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/23/2018 21:54,317472,15.24676451,0.0008707,97.4089,330.7295,250.823,109.2065,0,999,12526,8.00E-05,1.91E-05,0,2335775,0 FLOCK 2P 5,1 41616U 16040T   18266.91274673 +.00001906 +00000-0 +79971-4 0  9994,2 41616 097.4089 330.7295 0008707 250.8230 109.2065 15.24676451125268,2016-040T,41616,6869.894,94.446,497.74,485.777
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/24/2018 10:30,735456,15.2467661,0.0008736,97.4089,331.2488,248.6359,111.3947,0,999,12534,6.98E-05,1.66E-05,0,2335776,0 FLOCK 2P 5,1 41616U 16040T   18267.43778629 +.00001655 +00000-0 +69833-4 0  9999,2 41616 097.4089 331.2488 0008736 248.6359 111.3947 15.24676610125346,2016-040T,41616,6869.893,94.446,497.76,485.757
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/24/2018 21:31,702432,15.24677287,0.000877,97.4088,331.7032,246.5889,113.4427,0,999,12541,6.56E-05,1.55E-05,0,2335777,0 FLOCK 2P 5,1 41616U 16040T   18267.89719563 +.00001550 +00000-0 +65576-4 0  9995,2 41616 097.4088 331.7032 0008770 246.5889 113.4427 15.24677287125413,2016-040T,41616,6869.891,94.446,497.781,485.731
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/25/2018 22:44,321536,15.24679268,0.000883,97.4086,332.7418,242.3926,117.6415,0,999,12557,5.89E-05,1.38E-05,0,2335778,0 FLOCK 2P 5,1 41616U 16040T   18268.94727224 +.00001384 +00000-0 +58852-4 0  9999,2 41616 097.4086 332.7418 0008830 242.3926 117.6415 15.24679268125574,2016-040T,41616,6869.885,94.446,497.816,485.684
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/26/2018 3:27,525088,15.24679979,0.0008845,97.4086,332.9365,241.5812,118.4535,0,999,12560,5.95E-05,1.40E-05,0,2335779,0 FLOCK 2P 5,1 41616U 16040T   18269.14416117 +.00001400 +00000-0 +59515-4 0  9994,2 41616 097.4086 332.9365 0008845 241.5812 118.4535 15.24679979125603,2016-040T,41616,6869.883,94.446,497.824,485.672
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/27/2018 17:15,875296,15.24685591,0.0008945,97.4083,334.4943,235.137,124.9027,0,999,12584,6.21E-05,1.46E-05,0,2336903,0 FLOCK 2P 5,1 41616U 16040T   18270.71926939  .00001464  00000-0  62108-4 0  9999,2 41616  97.4083 334.4943 0008945 235.1370 124.9027 15.24685591125849,2016-040T,41616,6869.866,94.445,497.876,485.586
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/27/2018 21:59,27872,15.24685705,0.0008966,97.4082,334.689,234.2986,125.7417,0,999,12587,5.82E-05,1.37E-05,0,2336951,0 FLOCK 2P 5,1 41616U 16040T   18270.91615773 +.00001368 +00000-0 +58197-4 0  9998,2 41616 097.4082 334.6890 0008966 234.2986 125.7417 15.24685705125879,2016-040T,41616,6869.866,94.445,497.89,485.571
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/28/2018 18:27,936256,15.24687954,0.0009022,97.4081,335.5328,230.9347,129.1088,0,999,12600,5.51E-05,1.29E-05,0,2337401,0 FLOCK 2P 5,1 41616U 16040T   18271.76933954  .00001291  00000-0  55105-4 0  9997,2 41616  97.4081 335.5328 0009022 230.9347 129.1088 15.24687954126008,2016-040T,41616,6869.859,94.445,497.922,485.526
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/28/2018 21:36,710400,15.2468777,0.0009033,97.408,335.6626,230.3979,129.6462,0,999,12602,5.16E-05,1.21E-05,0,2337424,0 FLOCK 2P 5,1 41616U 16040T   18271.90059850 +.00001206 +00000-0 +51649-4 0  9992,2 41616 097.4080 335.6626 0009033 230.3979 129.6462 15.24687770126025,2016-040T,41616,6869.86,94.445,497.93,485.519
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/29/2018 19:39,768256,15.24691845,0.0009091,97.4079,336.5712,226.7045,133.3435,0,999,12616,5.96E-05,1.40E-05,0,2337870,0 FLOCK 2P 5,1 41616U 16040T   18272.81940704  .00001403  00000-0  59615-4 0  9990,2 41616  97.4079 336.5712 0009091 226.7045 133.3435 15.24691845126161,2016-040T,41616,6869.847,94.445,497.958,485.467
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/29/2018 21:14,116448,15.24692228,0.0009098,97.4079,336.6362,226.4504,133.5979,0,999,12617,6.08E-05,1.43E-05,0,2337905,0 FLOCK 2P 5,1 41616U 16040T   18272.88503607 +.00001432 +00000-0 +60770-4 0  9990,2 41616 097.4079 336.6362 0009098 226.4504 133.5979 15.24692228126179,2016-040T,41616,6869.846,94.445,497.961,485.461
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,9/30/2018 20:52,450784,15.24695176,0.0009183,97.4077,337.6097,222.4665,137.5863,0,999,12632,6.11E-05,1.44E-05,0,2338374,0 FLOCK 2P 5,1 41616U 16040T   18273.86947281 +.00001441 +00000-0 +61142-4 0  9993,2 41616 097.4077 337.6097 0009183 222.4665 137.5863 15.24695176126320,2016-040T,41616,6869.837,94.445,498.011,485.394
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/1/2018 3:10,844416,15.24695911,0.0009214,97.4076,337.8693,221.4325,138.6215,0,999,12636,6.07E-05,1.43E-05,0,2338527,0 FLOCK 2P 5,1 41616U 16040T   18274.13198894  .00001431  00000-0  60735-4 0  9998,2 41616  97.4076 337.8693 0009214 221.4325 138.6215 15.24695911126364,2016-040T,41616,6869.835,94.445,498.03,485.37
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/1/2018 18:55,315968,15.24697456,0.0009265,97.4076,338.5184,218.8848,141.1724,0,999,12646,5.85E-05,1.38E-05,0,2339239,0 FLOCK 2P 5,1 41616U 16040T   18274.78827912 +.00001375 +00000-0 +58454-4 0  9991,2 41616 097.4076 338.5184 0009265 218.8848 141.1724 15.24697456126464,2016-040T,41616,6869.831,94.444,498.06,485.331
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/2/2018 2:47,972256,15.24698791,0.0009297,97.4075,338.8429,217.6099,142.449,0,999,12651,6.01E-05,1.42E-05,0,2339405,0 FLOCK 2P 5,1 41616U 16040T   18275.11642329 +.00001415 +00000-0 +60068-4 0  9995,2 41616 097.4075 338.8429 0009297 217.6099 142.4490 15.24698791126511,2016-040T,41616,6869.827,94.444,498.078,485.305
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/2/2018 15:23,652384,15.24700494,0.0009347,97.4075,339.362,215.4559,144.6058,0,999,12659,6.13E-05,1.45E-05,0,2339393,0 FLOCK 2P 5,1 41616U 16040T   18275.64145431  .00001446  00000-0  61334-4 0  9996,2 41616  97.4075 339.3620 0009347 215.4559 144.6058 15.24700494126599,2016-040T,41616,6869.821,94.444,498.108,485.265
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/3/2018 3:59,381760,15.2470055,0.0009405,97.4074,339.8813,213.4855,146.5789,0,999,12667,5.30E-05,1.24E-05,0,2339842,0 FLOCK 2P 5,1 41616U 16040T   18276.16648590 +.00001240 +00000-0 +53025-4 0  9998,2 41616 097.4074 339.8813 0009405 213.4855 146.5789 15.24700550126673,2016-040T,41616,6869.821,94.444,498.147,485.225
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/3/2018 15:01,628160,15.24702269,0.0009449,97.4074,340.3356,211.6214,148.4457,0,999,12674,5.54E-05,1.30E-05,0,2340343,0 FLOCK 2P 5,1 41616U 16040T   18276.62588690 +.00001299 +00000-0 +55382-4 0  9995,2 41616 097.4074 340.3356 0009449 211.6214 148.4457 15.24702269126749,2016-040T,41616,6869.816,94.444,498.172,485.19
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/4/2018 2:02,848640,15.24703838,0.000949,97.4073,340.7899,209.9423,150.1273,0,999,12681,5.70E-05,1.34E-05,0,2340078,0 FLOCK 2P 5,1 41616U 16040T   18277.08528760  .00001339  00000-0  56990-4 0  9999,2 41616  97.4073 340.7899 0009490 209.9423 150.1273 15.24703838126819,2016-040T,41616,6869.811,94.444,498.196,485.157
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/4/2018 19:22,300320,15.24706095,0.0009555,97.4072,341.5038,207.1939,152.8799,0,999,12692,5.87E-05,1.38E-05,0,2340847,0 FLOCK 2P 5,1 41616U 16040T   18277.80720255 +.00001380 +00000-0 +58667-4 0  9991,2 41616 097.4072 341.5038 0009555 207.1939 152.8799 15.24706095126928,2016-040T,41616,6869.805,94.444,498.234,485.106
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/5/2018 3:14,832192,15.24707092,0.0009595,97.4072,341.8283,205.9445,154.1313,0,999,12697,5.88E-05,1.39E-05,0,2340613,0 FLOCK 2P 5,1 41616U 16040T   18278.13534528  .00001385  00000-0  58832-4 0  9993,2 41616  97.4072 341.8283 0009595 205.9445 154.1313 15.24707092126975,2016-040T,41616,6869.802,94.444,498.258,485.075
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/5/2018 15:50,325696,15.24708059,0.0009641,97.4072,342.3474,204.1289,155.9498,0,999,12705,5.64E-05,1.33E-05,0,2341045,0 FLOCK 2P 5,1 41616U 16040T   18278.66037414 +.00001325 +00000-0 +56427-4 0  9995,2 41616 097.4072 342.3474 0009641 204.1289 155.9498 15.24708059127059,2016-040T,41616,6869.799,94.444,498.287,485.041
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/6/2018 4:26,721568,15.24709428,0.0009686,97.4071,342.8666,202.3997,157.6819,0,999,12713,5.57E-05,1.31E-05,0,2341192,0 FLOCK 2P 5,1 41616U 16040T   18279.18540187  .00001306  00000-0  55665-4 0  9991,2 41616  97.4071 342.8666 0009686 202.3997 157.6819 15.24709428127137,2016-040T,41616,6869.795,94.444,498.314,485.006
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/6/2018 15:28,815040,15.24711273,0.000973,97.4071,343.3209,200.6932,159.3913,0,999,12720,6.08E-05,1.43E-05,0,2341567,0 FLOCK 2P 5,1 41616U 16040T   18279.64480110 +.00001433 +00000-0 +60800-4 0  9999,2 41616 097.4071 343.3209 0009730 200.6932 159.3913 15.24711273127209,2016-040T,41616,6869.789,94.444,498.338,484.97
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/7/2018 15:06,57280,15.24715777,0.0009825,97.407,344.2943,197.1412,162.9496,0,999,12735,7.20E-05,1.71E-05,0,2341916,0 FLOCK 2P 5,1 41616U 16040T   18280.62922520 +.00001711 +00000-0 +72001-4 0  9990,2 41616 097.4070 344.2943 0009825 197.1412 162.9496 15.24715777127356,2016-040T,41616,6869.776,94.443,498.39,484.891
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/8/2018 14:43,22176,15.24720799,0.000993,97.4069,345.2677,193.6011,166.4961,0,999,12750,8.34E-05,1.99E-05,0,2342280,0 FLOCK 2P 5,1 41616U 16040T   18281.61364609  .00001993  00000-0  83389-4 0  9991,2 41616  97.4069 345.2677 0009930 193.6011 166.4961 15.24720799127505,2016-040T,41616,6869.76,94.443,498.447,484.804
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/8/2018 22:36,357056,15.24721389,0.000996,97.4068,345.5922,192.4395,167.6598,0,999,12755,8.06E-05,1.93E-05,0,2342308,0 FLOCK 2P 5,1 41616U 16040T   18281.94178654 +.00001925 +00000-0 +80637-4 0  9998,2 41616 097.4068 345.5922 0009960 192.4395 167.6598 15.24721389127555,2016-040T,41616,6869.759,94.443,498.466,484.781
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/9/2018 15:55,226400,15.24722539,0.001005,97.4068,346.306,189.8056,170.2987,0,999,12766,7.27E-05,1.73E-05,0,2342829,0 FLOCK 2P 5,1 41616U 16040T   18282.66369475  .00001730  00000-0  72739-4 0  9999,2 41616  97.4068 346.3060 0010050 189.8056 170.2987 15.24722539127665,2016-040T,41616,6869.755,94.443,498.524,484.716
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/10/2018 10:49,159680,15.24725822,0.0010141,97.4066,347.0847,187.0248,173.0849,0,999,12778,7.73E-05,1.84E-05,0,2343266,0 FLOCK 2P 5,1 41616U 16040T   18283.45122870 +.00001842 +00000-0 +77271-4 0  9993,2 41616 097.4066 347.0847 0010141 187.0248 173.0849 15.24725822127787,2016-040T,41616,6869.745,94.443,498.577,484.644
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/10/2018 15:33,952832,15.24725078,0.0010165,97.4066,347.2795,186.4051,173.7058,0,999,12781,6.82E-05,1.62E-05,0,2343721,0 FLOCK 2P 5,1 41616U 16040T   18283.64811288 +.00001619 +00000-0 +68244-4 0  9994,2 41616 097.4066 347.2795 0010165 186.4051 173.7058 15.24725078127818,2016-040T,41616,6869.748,94.443,498.596,484.629
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/11/2018 4:09,826848,15.24726648,0.0010226,97.4065,347.7985,184.5593,175.5553,0,999,12789,6.56E-05,1.55E-05,0,2343549,0 FLOCK 2P 5,1 41616U 16040T   18284.17313457  .00001554  00000-0  65619-4 0  9999,2 41616  97.4065 347.7985 0010226 184.5593 175.5553 15.24726648127893,2016-040T,41616,6869.743,94.443,498.633,484.583
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/11/2018 13:36,204928,15.24728061,0.0010264,97.4064,348.1879,183.1036,177.014,0,999,12795,6.55E-05,1.55E-05,0,2343880,0 FLOCK 2P 5,1 41616U 16040T   18284.56690052 +.00001552 +00000-0 +65537-4 0  9998,2 41616 097.4064 348.1879 0010264 183.1036 177.0140 15.24728061127955,2016-040T,41616,6869.739,94.443,498.655,484.553
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/11/2018 18:19,896128,15.24728148,0.0010293,97.4064,348.3826,182.4552,177.6637,0,999,12798,6.09E-05,1.44E-05,0,2344207,0 FLOCK 2P 5,1 41616U 16040T   18284.76378352 +.00001436 +00000-0 +60867-4 0  9998,2 41616 097.4064 348.3826 0010293 182.4552 177.6637 15.24728148127982,2016-040T,41616,6869.738,94.443,498.674,484.532
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/12/2018 3:46,238784,15.24729283,0.0010331,97.4063,348.7719,181.0741,179.0476,0,999,12804,5.95E-05,1.40E-05,0,2344367,0 FLOCK 2P 5,1 41616U 16040T   18285.15754906 +.00001402 +00000-0 +59502-4 0  9992,2 41616 097.4063 348.7719 0010331 181.0741 179.0476 15.24729283128040,2016-040T,41616,6869.735,94.442,498.697,484.503
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/12/2018 17:57,253632,15.24730509,0.0010406,97.4062,349.356,178.9523,181.1739,0,999,12813,5.54E-05,1.30E-05,0,2344349,0 FLOCK 2P 5,1 41616U 16040T   18285.74819738  .00001302  00000-0  55434-4 0  9991,2 41616  97.4062 349.3560 0010406 178.9523 181.1739 15.24730509128135,2016-040T,41616,6869.731,94.442,498.745,484.448
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41616,FLOCK 2P 5,PAYLOAD,U,16040T,10/13/2018 12:51,793792,15.24733087,0.0010494,97.406,350.1347,176.1924,183.9396,0,999,12825,5.56E-05,1.31E-05,0,2344876,0 FLOCK 2P 5,1 41616U 16040T   18286.53572678 +.00001307 +00000-0 +55632-4 0  9993,2 41616 097.4060 350.1347 0010494 176.1924 183.9396 15.24733087128254,2016-040T,41616,6869.724,94.442,498.798,484.379
